page,link_number,url,full_url
8,10,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/istoriia-pokupki-moey-lastochki_7334365812628826559/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/istoriia-pokupki-moey-lastochki_7334365812628826559/
9,1,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/staryy-kon_5385884033068687484/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/staryy-kon_5385884033068687484/
9,2,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/griaze-pole-leso-laz_7097518467364340776/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/griaze-pole-leso-laz_7097518467364340776/
9,3,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/dlinnaia-niva-5-dverey_1548243595426882928/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/dlinnaia-niva-5-dverey_1548243595426882928/
9,4,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/moy-krokodil_3491353631113848016/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/moy-krokodil_3491353631113848016/
9,5,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/dobryy-drug_1827264525795932145/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/dobryy-drug_1827264525795932145/
9,6,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/niva_2958714710256240409/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/niva_2958714710256240409/
9,7,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/niva-laura_6209484497220236886/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/niva-laura_6209484497220236886/
9,8,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/rabochaia-okhotloshadka_7781641555639476360/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/rabochaia-okhotloshadka_7781641555639476360/
9,9,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/moy-avtodrug_1900214354318567227/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/moy-avtodrug_1900214354318567227/
9,10,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/niva_3520837476378568461/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/niva_3520837476378568461/
1,1,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/niva-4kh4-vladenie-bolee-10-let_aae797b4-da0c-463b-844d-790de139b6cb/,https://auto.ru/logbook/review/cars/vaz/2131_4x4/20370949/niva-4kh4-vladenie-bolee-10-let_aae797b4-da0c-463b-844d-790de139b6cb/
